Step	DeathCause	Age	Speed	Sight	ReproductiveUrge	LifeSpan	Charm	PregnancyDuration	Status	Starving	Drying
193	THIRST	4,504999	8,265172	54	39	4,685008	62	37	SEARCHINGDRINK	14	25
193	HUNGER	4,004999	8,890437	56	32	4,403156	63	39	MOVING	13	27
193	HUNGER	2,504999	8,786216	52	33	5,2678	53	47	SEARCHINGFOOD	13	30
193	DROWN	0,5999996	7,510459	54	35	4,270041	54	46	SEARCHINGFOOD	13	26
193	DROWN	0,4049998	9,192825	61	34	4,524734	65	42	SEARCHINGFOOD	15	27
193	AGE	5,004999	8,846257	57	34	4,738165	60	43	SEARCHINGFOOD	14	32
193	AGE	5,004999	9,03896	59	34	4,720438	53	38	SEARCHINGFOOD	12	31
193	HUNGER	3,504999	10,55432	63	32	4,502095	65	38	WAITING	15	27
193	HUNGER	2,004999	9,304894	62	38	4,415652	58	42	WAITING	15	31
193	HUNGER	4,004999	8,95225	58	37	5,923683	59	42	SEARCHINGFOOD	15	29
193	HUNGER	2,004999	9,100386	59	33	5,857535	64	49	WAITING	16	30
193	HUNGER	2,004999	9,242672	57	39	4,844593	64	50	SEARCHINGFOOD	15	32
193	HUNGER	2,004999	9,504556	56	36	4,696572	58	42	MOVING	14	30
193	HUNGER	4,504999	8,704444	54	29	5,433721	49	42	SEARCHINGFOOD	13	32
193	HUNGER	3,504999	8,599015	52	42	4,466183	59	45	SEARCHINGFOOD	12	27
193	HUNGER	3,004999	9,933078	55	29	5,02979	61	49	WAITING	14	30
193	AGE	5,504999	9,186564	54	33	5,497065	58	43	SEARCHINGFOOD	16	29
193	AGE	5,504999	9,312704	60	33	5,215823	60	43	SEARCHINGFOOD	14	32
193	HUNGER	5,004999	9,305227	60	33	5,521867	57	36	SEARCHINGFOOD	17	25
193	HUNGER	2,004999	8,412109	57	34	4,942664	61	46	MOVING	13	32
193	HUNGER	3,504999	9,01865	59	35	5,343379	52	41	SEARCHINGFOOD	14	29
193	HUNGER	3,004999	8,363082	55	35	5,44391	59	41	SEARCHINGFOOD	13	27
193	HUNGER	2,004999	8,267624	55	31	4,793881	60	41	SEARCHINGFOOD	15	27
193	HUNGER	2,004999	8,952523	50	32	5,453092	57	43	SEARCHINGFOOD	14	27
193	AGE	5,504999	7,491798	52	35	5,112043	61	44	DRINKING	12	30
193	AGE	5,004999	9,191133	53	34	4,837431	57	41	MOVING	15	28
193	AGE	5,004999	8,384922	57	37	4,978489	58	39	MOVING	17	26
193	AGE	4,504999	8,816593	63	35	4,165735	59	37	SEARCHINGDRINK	12	27
194	AGE	5,004999	9,209592	56	36	4,573045	63	37	SEARCHINGFOOD	17	26
194	HUNGER	3,504999	9,895114	57	34	4,65003	60	38	SEARCHINGFOOD	16	27
194	HUNGER	2,004999	7,453434	51	34	4,217237	56	40	SEARCHINGFOOD	14	30
194	HUNGER	2,004999	8,357495	51	36	4,348221	48	37	SEARCHINGFOOD	14	26
194	HUNGER	4,004999	7,590193	59	34	4,706947	63	38	SEARCHINGFOOD	13	32
194	HUNGER	2,004999	7,764316	51	34	4,555039	57	39	MOVING	13	25
194	HUNGER	2,004999	7,616822	53	32	4,073407	50	38	SEARCHINGFOOD	14	29
194	HUNGER	2,004999	7,575734	58	32	4,586932	50	37	SEARCHINGFOOD	14	25
194	AGE	5,004999	8,232077	52	32	4,882156	58	37	SEARCHINGFOOD	14	34
194	HUNGER	4,004999	8,823777	60	35	5,135154	58	43	SEARCHINGFOOD	12	26
194	HUNGER	4,004999	9,408754	55	35	4,618083	58	45	WAITING	15	28
194	DROWN	2,004999	8,969494	66	38	5,106112	62	40	SEARCHINGFOOD	13	32
194	HUNGER	3,004999	8,025057	60	36	4,752915	73	40	WAITING	15	33
194	HUNGER	3,004999	7,306584	56	33	4,249837	55	41	SEARCHINGFOOD	16	28
194	HUNGER	2,504999	8,580765	60	32	5,251026	56	47	SEARCHINGFOOD	14	27
194	HUNGER	2,504999	8,369213	54	34	4,440454	66	43	SEARCHINGFOOD	12	25
194	DROWN	0,8349994	9,898835	50	34	5,055156	64	45	SEARCHINGFOOD	16	27
194	HUNGER	4,504999	8,358719	53	31	5,120022	54	43	SEARCHINGFOOD	16	29
194	HUNGER	3,004999	8,803201	49	36	5,265211	62	43	WAITING	15	28
194	HUNGER	2,504999	9,255574	56	35	4,370926	61	38	WAITING	11	31
194	HUNGER	2,004999	8,186248	49	33	4,855005	72	40	SEARCHINGFOOD	15	30
194	HUNGER	2,004999	8,465415	56	35	5,006032	62	43	WAITING	14	34
194	HUNGER	2,004999	7,814606	52	35	5,109147	67	39	WAITING	15	31
194	HUNGER	2,004999	8,307218	59	33	4,571145	72	41	WAITING	16	30
194	HUNGER	2,004999	8,653749	61	31	4,730815	57	37	SEARCHINGFOOD	16	26
194	DROWN	0,2099999	9,895409	65	35	4,619092	63	41	SEARCHINGFOOD	13	26
194	DROWN	0,2099999	9,962324	62	32	5,359446	58	43	SEARCHINGFOOD	14	29
194	DROWN	0,2099999	9,046907	61	36	5,294219	59	43	SEARCHINGFOOD	14	28
194	DROWN	0,2099999	9,070895	54	34	4,734716	60	47	SEARCHINGFOOD	14	27
194	DROWN	0,2099999	8,314743	59	34	5,365994	63	44	SEARCHINGFOOD	14	26
194	AGE	4,504999	9,290083	52	38	4,436973	56	38	SEARCHINGFOOD	15	28
194	HUNGER	4,004999	9,210602	57	31	4,992791	65	48	MOVING	13	28
194	HUNGER	2,004999	8,836564	53	32	4,350009	64	38	SEARCHINGFOOD	16	36
194	HUNGER	2,004999	8,582759	50	36	4,234759	65	42	SEARCHINGFOOD	16	34
194	HUNGER	2,004999	8,035154	63	33	4,458858	56	43	SEARCHINGFOOD	13	30
194	DROWN	2,004999	9,405825	55	38	4,393816	70	46	SEARCHINGMATE	14	30
194	DROWN	0,9949992	9,403949	57	30	4,972531	70	42	SEARCHINGFOOD	16	34
194	DROWN	0,2149999	8,738793	60	30	5,048289	60	42	SEARCHINGFOOD	13	30
194	AGE	5,004999	9,62587	50	35	4,539005	55	50	SEARCHINGDRINK	14	28
194	AGE	5,004999	7,915391	60	31	4,88489	59	38	SEARCHINGFOOD	13	32
194	AGE	5,004999	8,975695	51	29	4,955651	67	42	WAITING	14	27
194	AGE	5,004999	8,930593	60	32	4,863315	60	39	SEARCHINGFOOD	13	28
194	HUNGER	3,504999	8,20441	52	37	4,601885	53	40	SEARCHINGFOOD	14	32
194	AGE	5,004999	9,293505	58	33	4,656322	55	42	MOVING	16	31
194	AGE	5,004999	9,796907	53	31	4,853277	63	43	SEARCHINGFOOD	15	28
194	HUNGER	2,004999	9,357244	61	32	4,420045	63	42	MOVING	15	31
2	DROWN	1,505	7,99548	64	49	5,709754	73	41	SEARCHINGMATE	15	33
2	DROWN	1,505	7,99548	64	49	5,709754	73	41	SEARCHINGMATE	15	33
2	DROWN	1,505	7,899803	68	35	4,680207	80	36	RESTING	24	29
2	DROWN	1,505	7,99548	64	49	5,709754	73	41	SEARCHINGMATE	15	33
5	DROWN	2,505	8,914884	30	33	4,950053	26	40	SEARCHINGMATE	22	33
6	NONE	2,505	8,086418	39	47	5,890891	55	44	RESTING	15	31
1	HUNGER	1,505	3,142509	49	41	4,400771	95	58	MOVING	19	27
2	HUNGER	1,505	3,142509	49	41	4,400771	95	58	MOVING	19	27
5	DROWN	2,505	6,06194	54	46	5,99892	28	41	SEARCHINGMATE	17	33
5	DROWN	2,505	6,325848	47	38	5,751531	87	49	SEARCHINGMATE	17	29
7	DROWN	0,8149994	5,308815	45	41	5,694418	73	17	SEARCHINGFOOD	21	29
9	HUNGER	3,505	8,214844	44	32	5,540499	91	51	RESTING	19	31
3	HUNGER	2,005	7,442583	48	42	4,641063	73	43	SEARCHINGFOOD	18	31
4	DROWN	2,005	4,997239	61	39	5,604569	45	30	SEARCHINGMATE	21	34
5	DROWN	2,505	6,114951	43	30	5,260353	36	37	SEARCHINGMATE	15	27
3	DROWN	2,005	2,697939	38	47	4,508652	32	51	SEARCHINGMATE	17	28
3	DROWN	2,005	7,093754	31	48	4,132888	64	44	SEARCHINGMATE	24	34
4	DROWN	2,005	8,807278	39	38	5,659452	87	44	SEARCHINGMATE	18	33
4	DROWN	2,005	5,776937	31	32	4,67627	50	37	SEARCHINGMATE	23	34
2	DROWN	1,505	8,851627	59	32	4,293311	37	50	SEARCHINGMATE	24	28
2	DROWN	1,505	5,38937	39	32	4,582374	47	36	SEARCHINGMATE	20	32
7	DROWN	3,005	8,117127	59	33	5,93039	81	43	SEARCHINGMATE	23	28
3	DROWN	1	7,342297	35	37	4,799839	20	36	WANDERING	16	32
4	DROWN	1	6,939369	47	45	4,978384	76	39	SEARCHINGFOOD	20	29
3	DROWN	1	7,594486	41	42	5,254797	94	39	WANDERING	22	27
3	DROWN	1	7,644765	39	34	5,090749	56	56	WANDERING	15	25
8	DROWN	1,5	9,358777	40	46	5,136266	65	53	SEARCHINGMATE	17	34
9	HUNGER	1,5	2,0277	32	37	4,937332	60	51	SEARCHINGFOOD	18	27
9	HUNGER	1,5	2,456272	39	34	5,644437	32	59	SEARCHINGFOOD	18	30
9	HUNGER	1,5	3,252402	48	38	5,829751	89	41	MOVING	18	25
9	HUNGER	1,5	1,986045	44	40	5,492128	56	44	SEARCHINGFOOD	23	34
9	HUNGER	1,5	2,282743	30	39	5,681227	26	50	SEARCHINGFOOD	17	33
9	HUNGER	1,5	1,223706	54	45	4,058585	35	33	MOVING	24	29
10	DROWN	1,5	9,580988	45	48	5,624198	84	51	SEARCHINGMATE	15	28
12	DROWN	1,5	8,913555	42	32	4,830496	53	48	SEARCHINGFOOD	17	32
12	DROWN	1,5	5,387235	51	46	5,641529	30	32	SEARCHINGMATE	21	26
12	DROWN	1,5	7,59766	38	36	5,729987	43	41	SEARCHINGMATE	18	27
13	HUNGER	2	4,475441	55	47	4,057849	36	52	MOVING	17	30
13	HUNGER	2	3,425915	44	31	4,86742	78	46	MOVING	19	32
14	HUNGER	2	8,544928	39	42	4,718639	40	58	RESTING	17	33
14	HUNGER	2	8,807338	34	33	4,419406	40	58	RESTING	22	29
14	HUNGER	2	7,110209	66	30	5,096231	95	47	RESTING	23	28
14	HUNGER	2	9,001137	36	48	5,225836	90	42	RESTING	17	29
14	HUNGER	2	7,428627	68	44	5,185713	86	44	RESTING	17	34
14	HUNGER	2	8,715137	49	42	4,552653	99	55	RESTING	19	31
14	HUNGER	2	9,620735	50	34	5,716454	44	55	RESTING	22	28
14	HUNGER	2	7,678849	65	47	5,505022	90	37	RESTING	16	31
14	HUNGER	2	5,557952	55	34	4,220244	68	46	RESTING	17	31
14	HUNGER	2	7,847711	48	47	5,475469	74	40	RESTING	19	30
14	HUNGER	2	6,774	54	42	4,502435	33	33	RESTING	16	34
14	HUNGER	2	6,106383	49	46	4,472016	79	30	RESTING	18	29
14	HUNGER	2	7,093949	31	49	4,810686	32	46	RESTING	22	31
14	HUNGER	2	5,193279	41	40	4,365464	83	40	RESTING	15	27
14	HUNGER	2	3,428581	49	34	5,194777	94	38	RESTING	22	29
14	HUNGER	2	3,310288	44	36	5,391465	31	35	RESTING	22	25
14	HUNGER	2	3,373779	30	47	4,242363	67	53	SEARCHINGFOOD	15	25
14	HUNGER	2	4,992976	55	34	4,57127	76	48	RESTING	17	31
14	HUNGER	2	4,050938	67	34	5,653381	32	46	RESTING	17	27
14	HUNGER	2	2,847281	50	33	4,180079	57	38	MOVING	16	30
14	HUNGER	2	4,28905	30	46	4,292924	36	54	SEARCHINGFOOD	22	32
14	HUNGER	2	3,594378	59	43	5,585475	85	36	RESTING	15	32
14	HUNGER	2	2,653986	68	46	4,864511	83	33	MOVING	23	26
14	HUNGER	2	3,048619	65	43	4,139979	34	49	MOVING	20	28
14	HUNGER	2	3,479128	36	39	5,728693	75	59	SEARCHINGFOOD	19	27
14	HUNGER	2	3,823019	44	42	4,266281	54	48	RESTING	20	27
14	HUNGER	2	1,814393	58	46	4,394011	35	52	RESTING	19	30
14	HUNGER	2	2,198656	56	42	5,101512	24	56	SEARCHINGFOOD	24	34
14	HUNGER	2	1,395903	33	49	4,836247	63	40	RESTING	22	31
14	HUNGER	2	1,718915	40	44	4,075192	45	33	SEARCHINGFOOD	24	34
16	HUNGER	2,5	8,81361	53	42	5,432424	98	54	RESTING	23	28
17	HUNGER	2,5	7,435957	44	41	5,179891	45	34	MOVING	17	25
17	DROWN	2,5	2,237808	32	47	4,851097	39	39	SEARCHINGFOOD	16	27
17	HUNGER	2,5	2,693348	39	41	5,748816	79	33	MOVING	23	32
17	THIRST	2,5	9,96248	52	33	5,39454	87	53	SEARCHINGDRINK	15	31
17	THIRST	2,5	8,704485	39	48	5,287475	92	43	SEARCHINGDRINK	21	26
17	THIRST	2,5	9,227194	30	36	4,111179	72	43	SEARCHINGDRINK	22	27
17	THIRST	2,5	8,351323	48	39	4,277865	21	42	SEARCHINGDRINK	15	32
17	THIRST	2,5	6,035238	45	41	4,857742	49	56	MOVING	21	32
17	THIRST	2,5	6,04604	53	44	5,008592	42	54	SEARCHINGDRINK	20	30
17	THIRST	2,5	6,610667	34	30	5,164438	88	36	SEARCHINGDRINK	16	27
17	THIRST	2,5	7,127744	55	49	4,106831	78	40	SEARCHINGDRINK	18	32
17	THIRST	2,5	7,51756	32	49	4,289161	45	36	SEARCHINGDRINK	15	27
17	THIRST	2,5	7,11758	37	49	4,369882	94	43	MOVING	21	34
17	THIRST	2,5	4,136177	42	35	5,946168	45	43	SEARCHINGDRINK	22	26
17	THIRST	2,5	3,772681	38	34	4,008972	46	55	SEARCHINGDRINK	24	27
17	THIRST	2,5	6,862665	59	32	5,642415	34	43	SEARCHINGDRINK	16	32
17	THIRST	2,5	4,423435	66	41	5,296932	64	41	SEARCHINGDRINK	17	27
17	THIRST	2,5	3,060019	49	38	5,618346	25	30	SEARCHINGDRINK	24	34
17	THIRST	2,5	2,813784	54	35	4,769521	62	46	MOVING	18	32
18	THIRST	2,5	1,446856	32	49	4,876133	80	37	SEARCHINGDRINK	22	26
18	THIRST	2,5	1,61406	35	41	5,66289	23	41	SEARCHINGDRINK	15	29
18	THIRST	2,5	1,519783	68	38	5,581567	43	54	MOVING	23	31
19	HUNGER	3	1,632388	60	34	4,074586	37	51	SEARCHINGFOOD	17	34
22	THIRST	3,5	8,43537	56	43	5,225257	39	53	SEARCHINGDRINK	20	25
22	THIRST	3,5	8,949119	49	48	5,781007	94	53	SEARCHINGDRINK	17	28
22	THIRST	3,5	5,986413	42	43	5,367455	75	36	SEARCHINGDRINK	19	27
22	THIRST	3,5	8,260181	30	33	5,063212	77	31	SEARCHINGDRINK	18	29
22	THIRST	3,5	8,01777	68	31	5,423298	54	47	SEARCHINGDRINK	22	33
22	THIRST	3,5	8,141032	60	30	4,239852	97	53	SEARCHINGDRINK	19	31
22	THIRST	3,5	5,409605	50	31	4,049642	56	56	SEARCHINGDRINK	19	27
22	THIRST	3,5	6,677147	64	44	4,927337	94	31	SEARCHINGDRINK	16	33
3	DROWN	1	9,826974	37	47	4,387687	67	47	WANDERING	17	28
4	DROWN	1	7,308041	46	40	5,004101	51	46	SEARCHINGFOOD	20	32
5	DROWN	1,5	9,015989	52	47	5,50639	54	31	SEARCHINGFOOD	22	28
6	DROWN	1,5	7,404688	49	32	4,345472	42	55	SEARCHINGMATE	18	34
7	DROWN	1,5	9,095981	50	32	4,838613	86	30	SEARCHINGMATE	23	34
8	DROWN	2	7,560566	34	48	4,529455	86	55	SEARCHINGMATE	20	25
9	HUNGER	2	5,033873	31	37	5,608714	90	36	SEARCHINGFOOD	16	31
9	HUNGER	2	9,860195	33	30	4,18635	51	35	SEARCHINGFOOD	21	25
9	HUNGER	2	6,229942	34	35	5,927397	93	42	SEARCHINGFOOD	21	33
9	HUNGER	2	4,940495	50	49	4,415504	94	46	MOVING	16	26
9	HUNGER	2	2,977712	39	41	4,014647	99	39	SEARCHINGFOOD	23	28
9	HUNGER	2	1,108538	41	39	4,003973	55	40	MOVING	22	33
10	HUNGER	2	1,445327	47	46	5,62849	86	43	SEARCHINGFOOD	15	34
10	DROWN	2	8,741216	51	31	4,786779	56	34	SEARCHINGMATE	24	30
12	HUNGER	2,5	5,117133	68	39	5,515635	48	58	MOVING	17	29
13	HUNGER	2,5	4,730198	33	44	4,989696	24	42	SEARCHINGFOOD	18	29
14	HUNGER	3	9,247097	61	43	4,611467	20	52	RESTING	20	34
14	HUNGER	3	7,906276	51	33	5,886621	98	30	RESTING	15	32
14	HUNGER	3	6,065094	61	35	4,976998	71	50	SEARCHINGFOOD	21	33
14	HUNGER	3	8,719221	38	30	4,377123	59	40	RESTING	22	29
14	HUNGER	3	9,43389	46	36	4,766393	76	55	RESTING	18	25
14	HUNGER	3	5,463288	66	35	4,982834	92	40	RESTING	17	28
14	HUNGER	3	5,70408	33	40	4,079884	61	45	RESTING	19	32
14	HUNGER	3	6,03026	55	47	4,440376	37	40	RESTING	15	27
14	HUNGER	3	7,733159	39	33	5,033442	57	57	RESTING	24	27
14	HUNGER	3	7,345373	62	46	5,979846	90	36	SEARCHINGFOOD	21	29
14	HUNGER	3	4,161095	38	38	5,031462	86	30	RESTING	24	25
14	HUNGER	3	6,096219	63	32	5,289831	31	43	RESTING	16	33
14	HUNGER	3	6,113258	36	43	4,739689	79	49	RESTING	16	34
14	HUNGER	3	6,118627	46	34	4,584902	86	38	RESTING	19	27
14	HUNGER	3	4,338436	63	47	5,659696	59	34	RESTING	19	29
14	HUNGER	3	2,951891	69	40	5,795859	20	57	RESTING	20	33
14	HUNGER	3	4,4103	55	39	5,038361	35	41	RESTING	18	29
14	HUNGER	3	4,51143	51	41	5,522791	95	41	SEARCHINGFOOD	22	30
14	HUNGER	3	3,23134	60	48	5,053539	39	31	RESTING	18	26
14	HUNGER	3	4,169596	63	48	4,020555	84	43	RESTING	15	25
14	HUNGER	3	2,141961	46	33	4,441306	83	52	SEARCHINGFOOD	16	30
14	HUNGER	3	3,940061	37	40	4,055404	90	46	RESTING	17	30
14	HUNGER	3	3,812188	67	38	5,630244	41	58	RESTING	18	30
14	HUNGER	3	2,00694	68	49	5,829837	68	46	RESTING	23	28
14	HUNGER	3	3,290045	67	45	4,379842	21	46	MOVING	23	25
14	HUNGER	3	2,778341	58	40	5,183337	97	50	MOVING	15	31
14	HUNGER	3	1,725951	45	36	4,688132	77	54	SEARCHINGFOOD	18	27
14	HUNGER	3	1,476365	61	42	4,666111	60	52	RESTING	23	28
14	HUNGER	3	1,291863	36	32	5,658456	73	43	SEARCHINGFOOD	20	25
14	HUNGER	3	2,322145	60	33	5,06169	56	41	RESTING	18	32
14	HUNGER	3	1,685964	34	39	4,847674	67	50	MOVING	18	26
14	HUNGER	3	1,445382	47	44	4,891561	98	40	MOVING	22	31
15	HUNGER	3	1,69625	67	41	5,920635	42	50	MOVING	19	28
15	DROWN	1,01	4,627622	51	40	4,788268	52	45	SEARCHINGMATE	19	29
16	HUNGER	3,5	5,101402	38	38	5,634037	89	49	SEARCHINGFOOD	18	28
17	THIRST	3,5	9,163589	52	36	4,964682	41	35	SEARCHINGDRINK	22	31
17	THIRST	3,5	7,999132	59	44	5,981001	58	38	SEARCHINGDRINK	23	26
17	THIRST	3,5	7,624566	58	45	4,552767	46	54	SEARCHINGDRINK	16	26
17	THIRST	3,5	8,833639	40	36	4,084947	23	58	SEARCHINGDRINK	18	28
17	THIRST	3,5	9,139977	67	33	4,143855	42	42	SEARCHINGDRINK	20	25
17	THIRST	3,5	9,361203	38	40	5,976318	35	56	SEARCHINGDRINK	23	34
17	THIRST	3,5	5,573368	51	47	4,375867	95	41	SEARCHINGDRINK	16	34
17	THIRST	3,5	6,67706	36	32	5,164604	29	41	SEARCHINGDRINK	15	25
17	THIRST	3,5	6,853421	42	34	4,175817	47	36	SEARCHINGDRINK	24	34
17	THIRST	3,5	5,435331	43	44	5,23825	68	45	SEARCHINGDRINK	24	26
17	THIRST	3,5	6,705908	34	40	4,532983	21	30	SEARCHINGDRINK	17	33
17	THIRST	3,5	4,908829	51	44	4,357192	59	57	SEARCHINGDRINK	18	26
17	THIRST	3,5	6,393669	47	38	4,473976	38	44	SEARCHINGDRINK	20	28
17	THIRST	3,5	5,562564	67	40	4,224622	64	53	SEARCHINGDRINK	23	26
17	THIRST	3,5	3,414943	32	35	5,77611	62	52	SEARCHINGDRINK	19	34
17	THIRST	3,5	3,32828	44	45	5,916105	87	32	SEARCHINGDRINK	20	28
17	THIRST	3,5	3,924275	33	44	5,977353	78	30	SEARCHINGDRINK	23	27
17	THIRST	3,5	2,669718	31	40	4,999734	25	31	SEARCHINGDRINK	19	28
17	THIRST	3,5	2,552082	36	33	4,809485	77	44	SEARCHINGDRINK	15	32
17	HUNGER	3,5	7,829525	50	41	4,463634	28	50	MOVING	15	32
17	HUNGER	3,5	3,211165	50	34	5,135972	46	53	SEARCHINGFOOD	15	30
18	HUNGER	1,51	5,586119	58	42	4,25214	57	44	WAITING	19	26
18	HUNGER	4	2,378681	54	38	4,553756	93	38	MOVING	23	28
19	HUNGER	4	7,526996	37	42	4,093287	53	51	SEARCHINGFOOD	22	28
19	HUNGER	4	4,833311	50	36	4,124028	27	37	SEARCHINGFOOD	19	26
19	HUNGER	4	2,383631	47	44	4,988747	80	59	MOVING	18	27
19	HUNGER	4,5	1,607977	55	39	4,213138	98	41	SEARCHINGFOOD	19	31
19	DROWN	2,01	5,302253	57	35	4,676011	52	42	RESTING	18	30
19	AGE	4,5	9,675279	47	31	4,425706	58	59	SEARCHINGDRINK	17	31
19	AGE	4,5	6,247114	48	38	4,473862	47	33	MOVING	20	34
19	AGE	4,5	6,391953	54	44	4,047873	42	32	SEARCHINGDRINK	20	26
19	AGE	4,5	9,923701	43	45	4,085222	48	55	EATING	20	31
19	AGE	4,5	4,592821	66	47	4,370531	97	49	EATING	17	32
2	DROWN	1	9,923701	43	45	4,085222	48	55	WANDERING	20	31
3	DROWN	1	8,792535	37	34	4,592203	36	55	WANDERING	19	31
3	DROWN	1	8,020957	52	30	4,018963	42	43	WANDERING	23	28
3	DROWN	1	9,54015	44	44	4,600742	87	54	WANDERING	22	26
3	DROWN	1	9,512053	33	39	5,960194	35	34	WANDERING	21	31
4	DROWN	1	4,812297	64	48	5,253177	57	30	WANDERING	22	28
4	DROWN	1	7,476903	52	34	5,62592	43	51	WANDERING	16	25
2	DROWN	1	8,577765	44	49	4,950877	63	53	WANDERING	19	34
2	DROWN	1	7,908375	48	42	5,538983	70	41	WANDERING	18	29
3	DROWN	1	8,632724	30	44	5,447209	31	44	WANDERING	21	33
4	DROWN	1	7,375749	52	43	4,411315	96	50	SEARCHINGFOOD	18	32
4	DROWN	1	8,161119	30	37	5,813046	96	32	SEARCHINGFOOD	24	26
5	DROWN	1	3,032825	37	44	5,117616	54	56	SEARCHINGFOOD	16	26
5	DROWN	1	3,437449	53	42	4,00989	75	39	SEARCHINGFOOD	17	28
6	DROWN	1	8,115396	62	36	4,474885	77	59	WANDERING	20	27
6	DROWN	1	7,462999	53	48	5,700347	89	53	WANDERING	23	30
6	DROWN	1	9,275078	37	34	4,381941	50	35	WANDERING	17	31
7	DROWN	1	8,423228	56	31	5,215632	26	38	RESTING	21	31
7	DROWN	1	2,916124	43	40	5,21828	30	51	SEARCHINGFOOD	23	31
8	DROWN	1	4,015824	58	37	4,495003	95	43	WANDERING	20	31
9	HUNGER	1	8,058675	35	35	4,159938	31	44	SEARCHINGFOOD	23	25
9	HUNGER	1	3,692183	31	39	4,297275	73	51	SEARCHINGFOOD	16	31
9	HUNGER	1	6,812446	62	43	4,864189	86	54	MOVING	22	31
9	HUNGER	1	6,379698	39	40	4,745568	27	33	SEARCHINGFOOD	23	33
9	HUNGER	1	3,894485	36	31	4,446925	24	49	SEARCHINGFOOD	24	33
9	HUNGER	1	3,215362	46	34	4,681584	47	37	SEARCHINGFOOD	20	30
9	HUNGER	1	3,746211	57	36	5,334504	62	44	SEARCHINGFOOD	17	26
9	HUNGER	1	3,378486	50	38	4,669943	59	45	MOVING	21	25
9	HUNGER	1	3,474762	46	30	5,541596	80	48	SEARCHINGFOOD	15	26
9	HUNGER	1	2,631696	35	46	5,674376	39	48	SEARCHINGFOOD	19	28
9	HUNGER	1	4,194547	50	46	4,984181	58	53	SEARCHINGFOOD	20	25
9	HUNGER	1	3,398552	42	49	4,63687	61	38	SEARCHINGFOOD	18	28
9	HUNGER	1	4,248194	47	39	5,948592	78	48	SEARCHINGFOOD	21	31
9	HUNGER	1	3,716804	56	36	5,235041	99	42	SEARCHINGFOOD	19	34
9	HUNGER	1	3,225888	33	44	4,807995	31	52	MOVING	21	29
9	HUNGER	1	2,492744	45	47	4,255973	52	56	SEARCHINGFOOD	20	31
10	HUNGER	1	3,092524	40	44	5,398767	33	36	SEARCHINGFOOD	19	26
10	HUNGER	1	1,93001	47	40	4,185159	32	36	MOVING	16	27
10	HUNGER	1	2,510836	40	35	4,056794	20	47	SEARCHINGFOOD	19	33
10	HUNGER	1	2,993522	41	49	4,147828	28	39	MOVING	17	30
10	HUNGER	1	2,436823	66	43	4,426822	89	41	SEARCHINGFOOD	22	27
10	HUNGER	1	2,531582	54	45	5,75553	71	50	SEARCHINGFOOD	23	25
10	HUNGER	1	1,782881	35	36	4,499995	87	57	SEARCHINGFOOD	15	33
10	HUNGER	1	2,617475	33	30	4,206241	23	55	SEARCHINGFOOD	19	29
10	HUNGER	1	2,722103	43	37	5,892287	96	30	SEARCHINGFOOD	24	32
10	HUNGER	1	1,957403	67	44	4,690886	57	39	SEARCHINGFOOD	20	28
10	HUNGER	1	1,290172	49	37	4,658482	65	33	SEARCHINGFOOD	17	31
10	HUNGER	1	1,47558	34	40	5,449383	78	43	MOVING	24	25
10	HUNGER	1	2,142063	65	49	4,970835	22	32	SEARCHINGFOOD	20	28
10	HUNGER	1	2,225455	46	46	4,290507	77	32	SEARCHINGFOOD	19	31
10	HUNGER	1	1,207102	53	47	5,321968	35	58	MOVING	16	32
10	HUNGER	1	2,085419	30	30	4,50468	39	56	SEARCHINGFOOD	24	27
10	HUNGER	1	1,207724	44	41	5,970367	20	56	MOVING	20	27
10	HUNGER	1	1,851262	39	32	4,994492	77	41	SEARCHINGFOOD	16	27
10	HUNGER	1	1,364801	44	48	4,357971	92	52	SEARCHINGFOOD	17	28
10	HUNGER	1	1,327798	45	33	5,374631	84	43	SEARCHINGFOOD	17	32
10	HUNGER	1	1,207649	35	43	5,544361	27	31	SEARCHINGFOOD	17	29
10	HUNGER	1	1,046644	47	45	5,902599	96	38	SEARCHINGFOOD	21	30
10	HUNGER	1	1,062963	47	36	5,045061	32	59	SEARCHINGFOOD	20	30
10	DROWN	1	4,55939	48	34	5,436121	89	52	SEARCHINGFOOD	21	33
11	HUNGER	1	2,888816	34	47	5,854984	48	31	SEARCHINGFOOD	20	25
11	HUNGER	1	1,990394	41	37	4,623769	75	45	SEARCHINGFOOD	22	34
11	DROWN	1	6,305709	68	37	4,405686	21	32	SEARCHINGFOOD	20	34
11	DROWN	1	8,806263	32	46	5,123489	78	55	SEARCHINGFOOD	16	28
12	DROWN	1	8,92643	66	32	4,103348	53	35	WANDERING	16	32
13	HUNGER	1,5	1,490221	46	48	5,756928	21	45	MOVING	18	25
13	HUNGER	1,5	9,812439	46	30	4,304211	52	47	SEARCHINGFOOD	19	26
13	HUNGER	1,5	5,0832	50	46	4,887305	27	39	SEARCHINGFOOD	21	25
13	HUNGER	1,5	7,815883	47	39	5,597831	56	48	SEARCHINGFOOD	22	28
13	HUNGER	1,5	8,880495	35	44	4,832982	50	48	SEARCHINGFOOD	21	29
13	HUNGER	1,5	6,019104	49	39	5,508428	97	35	SEARCHINGFOOD	24	25
13	HUNGER	1,5	5,569085	49	36	5,870756	90	52	SEARCHINGFOOD	17	34
